Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
59,97,8.52,0.111125,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:11,Anubis
60,17,8.58,0.137325,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
61,111,8.7,0.128025,MW,P90_ScaraB_Rush,DMarket,2024-04-06 18:29:11,Anubis
62,21,8.88,0.094725,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
63,25,8.88,0.105225,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
64,19,8.88,0.116925,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
65,27,8.88,0.118925,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
66,23,8.88,0.123225,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
67,29,8.89,0.100025,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
68,39,9.04,0.116425,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
69,69,9.28,0.095525,MW,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:08,Anubis
70,77,10.692,0.08475,MW,Nova_Sobek's_Bite,Port,2024-04-06 18:28:11,Anubis
71,181,11.1,0.087625,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:13,Anubis
72,55,11.1132,0.11475,MW,Glock-18_Ramese's_Reach,Port,2024-04-06 18:28:11,Anubis
73,71,11.34,0.047625,FN,P90_ScaraB_Rush,DMarket,2024-04-06 18:29:08,Anubis
74,73,11.34,0.069125,FN,P90_ScaraB_Rush,DMarket,2024-04-06 18:29:08,Anubis
75,111,12.9492,0.09675,MW,Glock-18_Ramese's_Reach,Port,2024-04-06 18:28:26,Anubis
76,55,13.08,0.09723868221045,MW,P90_ScaraB_Rush,Monkey,2024-04-06 18:29:36,Anubis
77,47,13.08,0.10411291569471,MW,P90_ScaraB_Rush,Monkey,2024-04-06 18:29:34,Anubis
78,131,13.1652,0.08575,MW,Glock-18_Ramese's_Reach,Port,2024-04-06 18:28:26,Anubis
79,41,13.3,0.09862457960844,MW,Nova_Sobek's_Bite,Monkey,2024-04-06 18:29:34,Anubis
80,69,13.8132,0.05975,FN,Nova_Sobek's_Bite,Port,2024-04-06 18:28:11,Anubis
