ID,floatWear,formattedPrice,item,source,rarity,timestamp
62,0.12347116321325,0.22,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:52
63,0.12357120960951,0.22,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:40
64,0.10109453648329,0.23,M4A4 Poly Mag,SCM,Mil-Spec,2023-05-05 09:34:09
65,0.11509954929352,0.23,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:40
66,0.11646088957787,0.23,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:40
67,0.11736258864403,0.23,M4A4 Poly Mag,SCM,Mil-Spec,2023-05-05 09:34:09
68,0.12011209130287,0.23,FAMAS Meow 36,SCM,Mil-Spec,2023-05-05 09:39:17
69,0.12037360668182,0.23,FAMAS Meow 36,SCM,Mil-Spec,2023-05-05 09:39:17
70,0.12202581763268,0.23,FAMAS Meow 36,SCM,Mil-Spec,2023-05-05 09:39:17
71,0.11098832637072,0.24,M4A4 Poly Mag,SCM,Mil-Spec,2023-05-05 09:34:09
72,0.1163832321763,0.24,M4A4 Poly Mag,SCM,Mil-Spec,2023-05-05 09:34:09
73,0.12083601951599,0.24,M4A4 Poly Mag,SCM,Mil-Spec,2023-05-05 09:34:09
74,0.12100211530924,0.24,M4A4 Poly Mag,SCM,Mil-Spec,2023-05-05 09:34:09
75,0.03063647449017,0.45,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
76,0.05654167383909,0.45,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
77,0.0404212102294,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
78,0.0417005456984,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
79,0.04205715283751,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
80,0.05349254608154,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
81,0.05395842716098,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
82,0.05960566550493,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
83,0.061647426337,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
84,0.06193343177438,0.46,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
85,0.03465313464403,0.5,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
86,0.04449204355478,0.5,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
87,0.04519118741155,0.5,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
88,0.04763499647379,0.5,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
89,0.03953299298882,0.51,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
90,0.04804547503591,0.51,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
91,0.03286915645003,0.53,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
92,0.04477186501026,0.53,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
93,0.03149028122425,0.54,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
94,0.03273338451982,0.54,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
95,0.02754661440849,0.55,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
96,0.03553462773561,0.57,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
97,0.03858426585793,0.57,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
98,0.01147657632828,0.6,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
99,0.02968464419246,0.6,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
100,0.0309986025095,0.6,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
101,0.02344372682273,0.61,FAMAS Meow 36,SCM,Mil-Spec,2023-05-05 09:38:40
102,0.00398446572945,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
103,0.00509831495583,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
104,0.00588392885402,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
105,0.00639097578824,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
106,0.0079633872956,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
107,0.00802988372743,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
108,0.00820878334343,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
109,0.00912940315902,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
110,0.00961221661419,0.63,UMP-45 Roadblock,SCM,Mil-Spec,2023-05-05 09:41:24
111,0.01034517493099,0.63,Glock-18 Winterized,SCM,Mil-Spec,2023-05-05 09:36:17
112,0.00881338492036,0.67,FAMAS Meow 36,SCM,Mil-Spec,2023-05-05 09:38:40
113,0.00590785825625,0.68,FAMAS Meow 36,SCM,Mil-Spec,2023-05-05 09:38:40
