Index,Price,Float,Condition,Name,Halo
1,3.51,0.4263004660606384,WW,UMP-45_Momentum,Halo
2,4.28,0.3964842557907104,WW,UMP-45_Momentum,Halo
3,6.18,0.4487276077270507,WW,UMP-45_Momentum,Halo
