Index,Price,Float,Condition,Name,Halo
1,2.97,0.4597138762474060,BS,UMP-45_Momentum,Halo
2,4.20,0.4754461944103240,BS,UMP-45_Momentum,Halo
3,4.21,0.4909252524375915,BS,UMP-45_Momentum,Halo
4,4.39,0.4536671042442321,BS,UMP-45_Momentum,Halo
