ID,floatWear,formattedPrice,item,source,rarity,timestamp
82,0.04211107641459,39.21,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
83,0.05504549667239,39.58,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
84,0.00617393665016,41.49,P250 Visions,SCM,Classified,2023-04-16 10:46:29
85,0.03546104580164,42.4,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
86,0.01281921658665,46.0,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
87,0.03660033270717,57.75,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
88,0.0007142717368,63.84,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
89,0.01199777889997,74.5,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
90,0.02200910076499,75.58,Sawed-Off Kiss-Love,SCM,Classified,2023-04-16 10:45:26
91,0.03509220853448,75.58,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
92,0.00067832745844,80.0,P250 Visions,SCM,Classified,2023-04-16 10:46:29
93,0.0123507399112,87.0,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
94,0.02850352227688,89.67,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
95,0.0094028590247,92.95,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
96,0.00990772992373,92.95,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
97,0.00801180675626,93.88,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
98,0.00820266641676,93.88,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
99,0.00677460711449,99.51,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
100,0.01153872907162,100.0,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
101,0.00656325742602,100.46,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
102,0.00537117570639,102.33,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
103,0.00537511147559,102.33,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
104,0.00451422622427,105.14,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
105,0.00487208832055,105.14,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
106,0.00620489893481,115.0,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
107,0.00351047585718,117.37,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
108,0.00127044750843,140.34,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
109,0.00023393980518,270.41,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
110,0.00017699039017,425.5,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
111,0.00047941165394,938.94,AK-47 Ice Coaled,SCM,Classified,2023-04-16 10:44:27
