Index,Price,Float,Condition,Name,Halo
1,1.22,0.5677702426910400,BS,AUG_Stymphalian,Halo
2,1.27,0.4557281136512756,BS,AUG_Stymphalian,Halo
3,1.29,0.5599464774131774,BS,AUG_Stymphalian,Halo
4,1.29,0.5371012687683105,BS,AUG_Stymphalian,Halo
5,1.29,0.5871654152870178,BS,AUG_Stymphalian,Halo
6,2.34,0.5751317143440246,BS,AUG_Stymphalian,Halo
7,2.68,0.5718090534210205,BS,AUG_Stymphalian,Halo
8,2.68,0.5099624395370483,BS,AUG_Stymphalian,Halo
9,2.69,0.6048882007598876,BS,AUG_Stymphalian,Halo
