Item,Collection,Rarity,MinF,MaxF,Timestamp,CUR,FN,MW,FT,WW,BS
AWP_Phobos,Clutch,Classified,,,2024-03-25 19:18:19,USD,1.950165,0.980615,0.773150,2.883754,
