Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
22,52,0.05,0.22393,WW,SG_553_Ol'_Rusty,DM,2024-04-18 11:25:28,Fracture
23,120,0.0538,0.21038,FT,Negev_Ultralight,Money,2024-04-18 11:32:40,Fracture
24,75,0.06,0.1616478,FT,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
25,67,0.06,0.1620978,FT,P250_Cassette,Bit,2024-04-18 11:28:06,Fracture
26,64,0.06,0.1627848,FT,P250_Cassette,Bit,2024-04-18 11:28:06,Fracture
27,147,0.06,0.17733,FT,SG_553_Ol'_Rusty,DM,2024-04-18 11:26:24,Fracture
28,62,0.06,0.1790358,FT,P2000_Gnarled,Bit,2024-04-18 11:24:25,Fracture
29,144,0.06,0.18343,MW,P90_Freight,DM,2024-04-18 11:26:24,Fracture
30,81,0.06,0.1913018,FT,P250_Cassette,Bit,2024-04-18 11:28:06,Fracture
31,4,0.07,0.13353,MW,P90_Freight,DM,2024-04-18 11:25:19,Fracture
32,10,0.07,0.1619848,FT,SG_553_Ol'_Rusty,Bit,2024-04-18 11:34:46,Fracture
33,7,0.07,0.1629138,FT,SG_553_Ol'_Rusty,Bit,2024-04-18 11:34:46,Fracture
34,23,0.07,0.1713508,FT,SG_553_Ol'_Rusty,Bit,2024-04-18 11:34:46,Fracture
35,26,0.07,0.1820308,FT,SG_553_Ol'_Rusty,Bit,2024-04-18 11:34:46,Fracture
36,11,0.0756,0.1128,MW,Negev_Ultralight,Port,2024-04-18 11:21:30,Fracture
37,13,0.0756,0.1188,MW,P90_Freight,Port,2024-04-18 11:21:30,Fracture
38,37,0.0756,0.1228,MW,SSG_08_Mainframe_001,Port,2024-04-18 11:21:30,Fracture
39,42,0.0756,0.1248,MW,SG_553_Ol'_Rusty,Port,2024-04-18 11:21:30,Fracture
40,6,0.0756,0.1328,MW,P250_Cassette,Port,2024-04-18 11:21:30,Fracture
41,44,0.0756,0.1368,MW,P90_Freight,Port,2024-04-18 11:21:30,Fracture
42,12,0.0756,0.1388,MW,P2000_Gnarled,Port,2024-04-18 11:21:30,Fracture
43,43,0.0756,0.1398,MW,P2000_Gnarled,Port,2024-04-18 11:21:30,Fracture
